sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 155s ] reads: 187.22 MiB/s writes: 124.55 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 156s ] reads: 189.33 MiB/s writes: 125.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 157s ] reads: 184.25 MiB/s writes: 127.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 158s ] reads: 189.64 MiB/s writes: 125.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 159s ] reads: 185.19 MiB/s writes: 124.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 160s ] reads: 189.14 MiB/s writes: 125.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 161s ] reads: 188.27 MiB/s writes: 122.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.122
[ 162s ] reads: 185.39 MiB/s writes: 127.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 163s ] reads: 188.52 MiB/s writes: 124.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 164s ] reads: 189.19 MiB/s writes: 124.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 165s ] reads: 187.11 MiB/s writes: 125.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.122
[ 166s ] reads: 186.08 MiB/s writes: 124.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 167s ] reads: 187.34 MiB/s writes: 124.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 168s ] reads: 189.59 MiB/s writes: 123.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 169s ] reads: 186.70 MiB/s writes: 125.84 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 170s ] reads: 187.47 MiB/s writes: 126.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 171s ] reads: 189.17 MiB/s writes: 123.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 172s ] reads: 184.50 MiB/s writes: 123.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 173s ] reads: 188.09 MiB/s writes: 125.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 174s ] reads: 187.45 MiB/s writes: 124.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 175s ] reads: 187.77 MiB/s writes: 125.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 176s ] reads: 187.20 MiB/s writes: 125.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 177s ] reads: 187.61 MiB/s writes: 125.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 178s ] reads: 187.75 MiB/s writes: 124.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 179s ] reads: 186.98 MiB/s writes: 123.95 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 180s ] reads: 188.28 MiB/s writes: 125.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 181s ] reads: 188.92 MiB/s writes: 125.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 182s ] reads: 186.64 MiB/s writes: 125.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 183s ] reads: 187.62 MiB/s writes: 123.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 184s ] reads: 185.45 MiB/s writes: 127.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.025
[ 185s ] reads: 185.13 MiB/s writes: 125.38 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 186s ] reads: 191.55 MiB/s writes: 123.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.044
[ 187s ] reads: 188.61 MiB/s writes: 124.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 188s ] reads: 184.45 MiB/s writes: 127.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 189s ] reads: 187.33 MiB/s writes: 125.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.122
[ 190s ] reads: 190.45 MiB/s writes: 122.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.063
[ 191s ] reads: 184.45 MiB/s writes: 127.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
