sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 175s ] reads: 26.31 MiB/s writes: 19.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.130
[ 176s ] reads: 32.50 MiB/s writes: 22.23 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.913
[ 177s ] reads: 16.50 MiB/s writes: 8.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.057
[ 178s ] reads: 2.36 MiB/s writes: 2.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 18.950
[ 179s ] reads: 4.22 MiB/s writes: 2.84 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.057
[ 180s ] reads: 19.33 MiB/s writes: 12.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 181s ] reads: 20.81 MiB/s writes: 14.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 182s ] reads: 25.81 MiB/s writes: 18.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 183s ] reads: 26.48 MiB/s writes: 18.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 184s ] reads: 17.83 MiB/s writes: 10.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.428
[ 185s ] reads: 4.19 MiB/s writes: 3.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 12.752
[ 186s ] reads: 27.52 MiB/s writes: 19.11 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.913
[ 187s ] reads: 18.36 MiB/s writes: 11.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.090
[ 188s ] reads: 5.13 MiB/s writes: 0.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 17.633
[ 189s ] reads: 6.91 MiB/s writes: 6.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.433
[ 190s ] reads: 25.98 MiB/s writes: 18.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.205
[ 191s ] reads: 0.00 MiB/s writes: 0.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 549.516
[ 192s ] reads: 27.56 MiB/s writes: 15.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.790
[ 193s ] reads: 26.55 MiB/s writes: 18.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.790
[ 194s ] reads: 4.20 MiB/s writes: 6.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 16.408
[ 195s ] reads: 13.92 MiB/s writes: 6.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.737
[ 196s ] reads: 26.52 MiB/s writes: 18.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 197s ] reads: 11.72 MiB/s writes: 7.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 198s ] reads: 24.89 MiB/s writes: 13.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 199s ] reads: 7.97 MiB/s writes: 7.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 200s ] reads: 4.38 MiB/s writes: 1.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 22.284
[ 201s ] reads: 14.02 MiB/s writes: 7.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.057
[ 202s ] reads: 11.95 MiB/s writes: 12.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.702
